label,comp-1,comp-2
0,-45.193707,-24.357475
7,22.034496,49.855465
1,35.438946,-16.36648
2,8.6155815,-7.233378
2,8.731135,-25.555048
4,0.5043508,52.165092
3,-23.79938,2.6125934
7,36.194645,-5.028132
4,1.9890785,46.435192
1,40.682484,-1.9054123
5,-27.210854,-22.490202
0,-46.052773,-19.39665
6,-16.328796,-54.846607
3,-26.806278,-14.215657
7,28.238878,51.807686
7,17.005644,33.1556
6,-2.2549264,4.688873
7,36.195126,53.74264
7,16.368204,33.136887
5,-26.4781,13.377037
0,-53.27931,-23.243462
1,37.139786,-9.932656
1,42.894424,-10.644785
6,-9.727115,-0.31087184
2,31.696423,37.243664
6,-20.598337,-54.720932
3,-23.560654,5.9431095
3,-20.342043,-1.043366
4,5.465575,55.32771
3,-21.204136,-2.6646812
5,-27.882605,17.64873
3,41.673485,-5.7917757
7,32.931965,48.580944
1,31.340872,-20.754597
6,13.489763,11.907447
1,34.022076,-21.021029
7,12.885952,38.440155
6,-6.095339,-43.259296
6,-7.0490646,7.912534
7,26.03353,34.172626
7,-5.543883,34.338463
7,27.592657,35.855133
5,-39.263256,-8.370908
0,-45.859596,-27.90221
7,28.238892,48.95008
3,-30.780483,-1.4932543
0,-57.54707,-17.546206
6,-20.631731,-47.627136
3,-27.696037,-5.614162
6,3.671036,13.085876
1,35.97236,-18.77783
6,-15.993141,-53.138035
6,-13.357182,-50.906982
1,36.016777,-21.41095
6,-5.704545,7.1995554
6,-16.062618,-42.058746
4,0.5575009,44.701954
6,-19.341747,-48.315098
1,39.291992,-14.8639965
0,-53.52686,-29.858356
7,34.285976,46.068985
1,30.819633,-26.40249
6,-5.234446,-52.194805
4,2.2885995,58.507076
5,-27.308315,17.224468
1,41.715298,-3.9128814
6,-13.876686,-51.8963
7,28.491274,-4.081958
4,10.934178,25.538326
6,-15.600622,-3.8242383
2,7.0385413,-26.22759
5,-34.013706,-14.618039
7,31.895641,47.43127
3,-11.828203,-11.152915
6,5.928615,0.74829024
4,-12.909212,49.184853
1,36.507805,-7.996481
6,-18.44843,-51.343666
3,-23.159437,3.658257
3,-17.574785,-5.792906
4,0.5769295,50.8268
5,-35.760048,13.239557
3,-23.691416,-8.4079485
2,-12.0941105,-3.9066527
4,2.466132,44.54543
5,-33.212128,-12.436078
7,26.315777,46.361702
1,35.198357,-30.007277
2,7.655138,-25.870003
4,-8.443445,50.10426
0,-53.11004,-21.627161
0,-36.920753,-28.328615
5,-31.298714,15.45288
6,9.524315,39.141094
0,-58.272717,-16.011827
6,-15.727478,-50.47715
1,35.513577,-20.543
1,32.56601,-19.697468
7,2.4242992,42.401012
3,-37.35377,1.84673
2,21.403612,-9.133457
1,40.747032,-25.201744
3,-28.051327,-9.300199
4,-17.446207,53.847958
2,12.419848,-26.22178
4,-1.7515551,31.487175
3,-30.671213,0.6727716
4,33.27748,-8.677919
5,-20.92504,-40.61737
6,-2.7769158,-3.6507468
5,-20.91141,-40.600197
6,-12.29581,-41.541836
7,33.97405,53.535378
6,-11.63985,-54.743664
6,-3.7227833,7.922244
7,1.8925105,38.638596
4,4.718026,31.783401
0,-42.39061,-16.994026
7,4.559675,36.93084
4,-3.7272282,-38.935627
7,0.4185817,40.618267
4,-0.6352077,35.102154
7,25.059784,47.808865
4,7.1469164,32.471725
1,34.856262,-28.544735
6,-6.2523413,-43.239265
1,35.797626,-20.342443
3,-31.045382,-0.4546304
7,31.754087,47.670162
3,-28.513912,1.8579806
6,-6.8712597,9.621476
3,-21.953808,-6.5674453
3,-26.40484,-7.5468507
2,20.356056,-12.19226
4,0.14457534,45.5719
4,-23.107328,54.498734
6,-6.996777,7.344221
7,35.990105,29.584723
6,-14.935574,-53.179394
4,-5.658118,51.597023
3,-27.730076,-3.6870801
6,-11.165509,-52.76972
6,-7.2578316,6.724076
7,30.016012,54.395878
0,-45.829746,-24.534655
7,29.881664,48.113384
7,24.364553,34.86337
5,-36.712082,-8.369936
6,-1.371206,-50.29596
5,25.153696,-37.669308
2,3.066281,-27.244835
3,27.659664,-6.918809
0,-57.825836,-16.823708
4,-3.4402673,34.4405
1,33.968716,-28.52802
4,-4.1529922,52.96212
0,-58.06501,-15.731029
5,-34.99575,-17.353806
6,-20.274347,-49.779873
1,30.362597,-29.396793
2,20.966503,-8.389472
6,-13.480339,-45.826736
3,-27.07923,0.119123764
4,-17.624918,53.74163
6,-4.39386,6.8355083
5,-27.488474,14.801997
7,7.144872,40.596546
5,-33.668312,16.014526
0,-50.13031,-23.37833
2,20.173824,-8.808437
7,33.04497,47.355476
5,-28.721106,-18.633245
2,9.675657,-24.130302
7,-13.800545,44.7814
3,-24.542978,2.995234
4,-3.4820178,31.972794
4,12.792679,31.381378
0,-36.07186,-27.84056
5,-27.246864,18.287827
2,15.386507,-26.094372
5,-33.68117,13.679088
5,-35.672905,-11.672252
2,12.661198,-25.18367
7,-16.370016,46.650383
6,-8.016383,6.5230303
3,-8.189689,-11.288217
5,-38.236637,-6.8597484
2,-3.830285,-20.2388
4,0.49190867,45.75604
4,4.976661,53.15036
6,-15.247047,-51.71525
7,-24.850706,45.302998
6,-13.643272,-49.210155
4,-1.8258853,31.12241
6,-15.067434,-51.710175
6,-8.901672,-43.810326
7,26.248857,45.631924
0,-56.570774,-16.557514
7,1.946368,42.22052
6,-12.68565,-48.242256
1,36.153362,-9.66175
6,-12.574809,-1.7281356
6,-7.518745,1.4205904
5,-37.711113,11.854886
2,12.4274845,-26.133318
1,29.755842,-32.197296
1,31.842228,-29.165087
5,-23.441246,26.75672
2,12.41187,-26.130817
0,-46.525806,-17.614592
6,-13.89459,-50.140533
7,-15.908108,48.19651
5,-29.388668,11.476674
2,0.11646787,-21.347143
3,-23.315754,3.6568084
1,30.497972,-34.44139
4,1.0984365,50.701378
1,34.039562,-30.532045
7,27.822876,48.36683
6,-28.139278,-26.39131
7,3.4249625,42.489388
2,21.086721,-9.330798
4,2.3061137,44.52332
6,-27.409977,-33.88919
0,-54.82457,-20.759817
1,38.14579,-25.703949
0,-46.25891,-20.937155
5,-33.83118,-14.603771
5,-39.308723,-8.487791
5,-26.999353,14.05806
7,7.0123725,39.89361
2,10.93469,-9.510319
0,-54.0807,-30.574623
4,-2.0457306,32.9706
1,46.264484,-3.1247978
1,29.76224,-27.161436
2,0.010432266,-24.418709
4,-11.911,42.885525
3,-15.05937,6.579581
0,-53.60687,-15.216543
4,13.61952,23.122063
2,6.6052027,-12.019694
5,-16.599669,23.037687
7,27.824015,50.040413
6,-4.02813,-58.404057
2,15.786976,-18.663132
7,33.675026,26.28454
7,27.167044,36.606308
6,17.590502,9.239041
3,-34.18103,-5.832515
7,23.445879,26.455105
0,-27.392214,45.385147
0,-58.260555,-27.318405
2,10.768291,-28.164297
1,48.65812,3.3647933
1,35.268166,-13.525747
2,-0.75628585,-24.726254
6,11.128553,6.873379
3,-14.634857,5.9539824
4,-22.087101,49.396378
4,13.754975,22.334074
1,36.384777,-27.931633
5,-16.993624,23.724388
7,-8.510146,43.525543
6,0.15801582,-56.873173
1,29.631971,-28.945395
7,35.692844,24.633694
5,-30.86427,-14.031418
6,17.888378,9.025812
7,4.0604253,38.69049
7,25.904501,21.623568
6,2.9375327,-47.26318
0,-56.971443,-27.280582
1,39.642426,-15.202441
1,49.72371,3.8065252
7,18.48761,49.76663
2,-0.7399578,-20.768093
6,-5.825756,3.1999345
3,18.774883,10.459411
7,35.916298,47.57928
7,37.451366,24.718401
6,4.328912,0.74908864
6,17.394854,9.285026
6,7.315983,10.755262
7,26.568653,23.18766
7,31.826763,51.94238
6,-0.2090514,-52.61502
6,9.532233,-0.8092441
2,7.5450068,-22.034042
4,-14.946086,49.958252
7,26.238869,30.446346
4,7.6961613,27.513184
1,47.04795,-4.14157
6,-6.103411,-0.56527704
5,-30.013168,-22.462698
0,-59.83302,-13.742274
6,-6.3654356,-59.236946
7,-2.661568,42.0526
2,3.7079008,-22.083963
6,-4.708114,4.9300117
5,-18.013958,23.864178
2,27.753206,1.5578505
0,-52.50231,-35.1772
0,-54.391247,-25.207764
5,-17.791145,23.66929
4,6.1820717,-39.928032
4,14.537058,23.716063
3,-21.469448,-14.362316
2,1.9650581,-23.309263
1,22.705032,-19.77709
0,-53.583397,-30.452091
5,-34.679153,-6.634962
6,11.65145,5.166701
5,-36.6538,-6.075794
1,49.428818,2.8355963
4,4.1775007,51.158077
7,35.870247,24.582207
2,14.4424715,-17.491888
1,50.670677,4.5118575
4,-14.958278,52.143524
6,17.92981,9.489612
6,1.7175604,-49.345745
3,18.941587,7.872103
4,-21.108452,47.03618
6,-11.752223,23.003698
1,32.56809,13.789937
7,31.810823,25.25312
5,-26.748137,11.6671715
1,45.94264,-3.5899034
3,-28.98731,0.24765933
7,29.763935,30.362835
1,31.32475,-36.624287
7,30.32984,29.939316
7,-5.5655937,34.368633
0,-43.917164,-31.369164
0,-39.92594,-23.527523
1,47.855602,-3.7089164
7,-2.3100786,37.81344
4,10.333663,24.23537
0,-48.34435,-30.715113
4,13.117717,24.915545
6,-8.221719,-2.9979806
4,14.209435,24.167625
6,38.48449,-21.36722
5,-19.152897,20.025166
1,28.222643,-29.233896
7,32.248894,25.129734
1,36.80094,-17.669886
4,23.382446,20.12014
2,-6.133026,-61.299667
4,13.725136,23.748817
4,-7.4078636,50.81459
7,23.302645,30.766958
2,8.081436,-30.837421
7,35.40548,25.21399
3,-11.538855,-9.304915
2,0.43909812,-20.153545
4,-5.8306937,50.6258
6,1.0536536,-55.635918
7,7.03943,43.480003
5,-17.156496,25.344713
1,44.205673,-9.18681
3,-17.528276,-13.155024
2,6.135719,-24.29988
7,24.93227,24.58793
4,-12.77593,42.32637
4,11.514514,24.9989
3,-18.991112,-0.04914713
3,-16.102585,6.209055
6,-13.6696,-46.739914
7,24.12291,24.684317
2,23.62747,-16.087568
0,-57.405262,-27.019852
6,-2.5380464,-52.64862
6,11.724211,8.694855
6,-8.765269,0.83078474
7,33.570786,26.408201
5,-38.49054,-4.837398
6,1.5082725,-54.907543
6,-8.543635,-43.60211
3,-17.039396,6.0099344
6,-9.246526,1.496193
0,-55.800373,-27.338428
4,15.4536085,19.719131
4,13.52703,23.595406
6,-3.0319717,-50.09396
6,-5.259194,-58.20669
7,-6.736447,37.765778
3,-14.720069,5.874642
4,2.3414795,40.906757
7,32.871525,24.511976
7,21.983461,47.902874
0,-47.82457,-29.127842
6,-23.480028,-48.88432
1,45.668743,-2.00027
6,-22.783083,-48.678505
1,49.109135,-5.0370207
6,-18.313255,-50.0285
2,2.7470462,-23.83441
0,-51.56106,-18.634161
7,23.606411,24.902668
7,22.66238,49.70415
3,-14.787606,6.5923185
6,-1.9186014,-54.016354
1,48.238235,0.69324416
3,-23.2753,0.6903917
6,8.790974,0.5418328
2,16.726242,-11.873732
7,24.858715,25.04059
2,2.8091764,-18.542372
6,12.2150135,4.6660266
7,22.872639,45.025993
2,-0.0667907,-20.680687
7,2.4312077,33.792603
5,-19.242233,20.342138
6,0.7092826,-49.670162
2,-0.42128828,-20.540838
2,7.1018505,-22.706419
6,-6.2565513,-60.346775
4,-13.574467,47.81138
7,25.808184,24.555244
7,23.90764,49.552193
6,-7.4808702,-57.92121
3,-28.176558,0.50405115
0,-54.664642,-32.64249
0,-43.24148,-16.221931
5,-29.381937,-23.121881
0,-51.448235,-34.107243
3,-16.171272,6.1677723
1,35.43364,-7.9636846
3,-15.690025,6.6405907
0,-54.67791,-13.49064
6,-8.550465,-59.237743
2,22.53625,-18.068901
3,-16.36215,10.877193
3,-19.070417,-4.3414
5,-17.944588,23.174143
0,-40.253826,-27.767271
0,-52.96014,-31.880749
7,36.15972,46.99528
3,-16.288883,-14.96948
4,-3.6119177,31.920986
7,34.55109,25.306776
5,-28.997976,10.349567
6,-7.3135786,-57.429104
4,-1.7866516,31.510433
1,49.323593,2.954765
4,-16.377028,52.78495
5,-14.917968,21.553698
2,27.410759,-13.313691
5,-17.259098,24.992506
1,38.237095,-7.3730817
7,26.76644,22.788603
5,-39.980927,-7.491525
6,17.706324,9.227502
6,-4.04997,-39.963257
0,-52.768303,-35.53149
7,31.954582,51.530304
7,27.06224,20.968712
4,5.0591035,47.968285
0,-46.356667,-28.363195
7,-4.268164,41.715107
1,40.084873,-4.9980845
3,-10.749742,-9.2362
2,4.97401,-21.699085
5,-34.534325,18.705254
3,-29.960773,0.87295145
3,-27.961454,-1.6383852
4,-1.5266752,50.070717
6,-16.059477,-56.785538
5,-42.216747,-4.4838033
1,35.87887,-16.019585
6,-13.185572,-52.19569
7,21.095984,50.47714
7,40.31699,36.385056
7,39.65023,24.77693
6,0.04038922,1.4001024
4,4.349935,26.621363
7,15.323226,47.65633
3,29.859621,-6.7317924
0,-49.792553,-28.120186
0,-42.414337,-23.246826
1,45.102634,-2.901729
0,-41.92813,-26.914328
2,4.8331966,-23.174822
0,-43.82783,-19.865648
3,-27.797764,-7.4793115
6,-28.72953,47.146774
4,-1.5967956,49.95978
6,-0.64356107,-42.47262
7,33.733807,30.960989
5,-41.414913,-7.2606783
6,3.011275,-0.62070805
1,29.782143,-29.101263
7,21.01619,25.230244
4,-11.510133,48.55788
0,-53.9883,-29.096611
6,-0.13175441,8.167491
1,45.010975,-8.582631
7,0.23783402,27.927734
2,8.2820635,-20.214718
6,-8.16679,-44.57731
3,-28.029558,-5.449444
1,46.09416,1.7647082
5,-42.04084,-5.275049
0,-52.185738,-16.80526
6,-7.1971927,-55.441254
4,-1.5427465,56.630722
7,32.466274,13.974606
6,4.939197,7.2774663
6,6.738549,-1.2711093
7,31.828932,53.173656
7,23.60299,26.512802
6,-24.32324,-53.874744
0,-40.69145,-26.298203
1,32.423756,-32.986584
0,-48.811394,-27.898512
7,27.245705,-2.223402
1,43.51281,-10.280465
5,-32.685646,10.56331
0,-53.87517,-29.942364
5,-17.87646,1.7102842
1,37.39086,-8.215688
0,-47.179092,-24.700064
2,5.6263366,-19.182089
2,10.226105,-9.8019085
3,-30.230171,-6.906527
6,-9.646964,-1.3030661
0,-53.846706,-28.315977
1,31.04907,-26.828478
6,-1.8889971,-50.35132
3,-27.04471,-11.496039
7,13.11915,38.265434
7,38.322926,6.5073457
6,-6.2516065,-56.186813
6,-47.65093,-10.381543
6,-0.8875235,-54.1729
6,-10.594472,-48.97308
5,-12.405753,26.45993
7,-15.213579,43.520893
2,8.978692,-23.60026
0,-49.27515,-19.554781
7,17.263771,36.45807
6,-7.1337724,-42.115105
1,39.393,-7.918664
5,-20.430218,20.373466
4,5.860198,28.216082
2,37.011948,43.29856
7,21.78161,28.600445
7,35.49544,51.483738
5,-16.791521,16.75082
3,-37.3688,1.9024631
7,34.714622,32.984726
1,30.773106,-35.01444
5,-27.50936,18.903643
6,-10.037507,-45.257862
6,-15.65337,-55.084324
7,28.139114,43.20894
7,36.9086,51.63827
3,-34.59603,-8.333055
3,-14.989723,-14.498791
6,-3.2672558,-50.231953
1,41.0117,-2.2551553
2,13.764222,-20.64312
4,2.0017514,46.454185
7,26.59794,37.704964
1,45.234497,-6.297249
6,9.384665,7.832438
3,-18.963747,5.9495173
2,2.96214,-26.25222
3,-24.014257,-15.528089
6,-11.974708,-0.85888535
7,29.214659,34.054623
5,-31.032562,9.909291
3,-18.339872,-12.4824095
7,20.976782,-20.066122
7,24.361612,27.598036
6,-8.749286,1.3246566
6,3.0729864,1.4730191
6,-23.282671,-51.36698
6,-0.3166288,-1.8314855
6,-13.41226,-2.2111216
6,0.075043686,1.4096751
2,20.189142,-6.8445983
6,5.7873745,1.1085544
4,2.973879,49.40524
6,-1.1577843,0.047265694
1,30.606365,-33.68485
4,6.240335,33.192852
5,-27.676126,28.620827
7,34.351902,31.932772
1,35.76817,-13.336697
2,17.11215,-15.659269
2,16.816244,-23.784056
1,44.8987,-4.7113123
7,-15.853457,45.330822
7,12.108463,44.34767
5,-31.984394,-13.734836
6,5.1415076,10.667385
2,1.8693362,-20.459673
7,31.7778,28.158735
7,-18.744701,50.54871
7,22.61698,24.08829
7,26.64667,51.97907
3,-19.838623,-13.010571
7,-10.31327,44.743923
3,-11.268946,-20.714602
1,30.59622,-28.471565
0,-48.16807,-28.40538
6,-9.66419,-41.76957
7,33.80099,31.77042
7,-6.277418,36.65539
5,-12.7869835,26.414316
2,27.510164,-3.5347724
4,6.554311,31.081522
1,32.40941,-28.121098
1,44.0514,-3.2830698
0,-36.390377,-27.063906
1,42.90194,-3.7720032
3,22.417494,44.645897
2,13.514171,-21.053822
7,-7.6907606,40.209766
6,-6.3578486,-55.276173
4,5.5474496,33.76175
1,40.48498,-8.594934
3,-37.87201,15.693265
5,-28.741737,17.53923
7,29.408583,15.376205
0,-61.835403,-22.037794
1,33.141655,-32.335964
1,33.13743,-34.814632
4,-21.903748,54.707165
2,15.880528,-25.777218
3,-28.590456,-14.245715
3,-32.16576,2.758727
0,-58.969288,-15.764564
4,-20.263044,55.695488
2,21.260061,-18.758638
5,-27.97722,23.935432
3,-33.164604,4.409425
6,-22.485497,-53.97972
4,-1.3486648,43.771873
7,36.159153,52.139816
5,-25.601416,-13.530622
0,-59.342133,-16.308962
0,-50.273693,-15.507258
1,28.249834,-32.71367
2,-3.6192956,-27.989164
2,8.938686,-28.053532
7,30.20443,51.41396
3,-34.43003,-7.824622
7,24.849445,42.09715
4,-7.0600114,50.266434
7,36.736107,31.678904
5,-27.91514,24.073956
6,-1.2314612,-43.383053
6,-13.271068,-52.497356
5,-28.604261,-14.607406
7,36.712166,51.159092
3,-34.511093,-2.8860004
6,-30.907051,13.148751
1,33.771248,-22.590073
7,-9.792839,55.721024
7,-7.313137,37.87111
0,-26.768023,45.42323
7,22.752562,45.250996
1,38.86445,-25.402254
6,10.734951,-1.3564802
2,16.675503,-23.825785
0,-47.00752,-23.531908
3,-32.852932,-4.995477
4,-11.655034,42.602646
4,-20.39826,55.862827
3,-28.09867,7.3386436
5,-20.54037,26.530518
1,28.833632,-33.481915
6,-16.110416,-53.29334
7,27.340643,45.114395
7,7.144165,44.06738
5,-15.723639,-3.7932796
6,-37.674343,-0.4383919
0,-60.845192,-22.850521
2,8.746621,-26.516144
1,44.852596,-10.5625725
6,-15.164897,-53.447456
3,-22.381662,-2.5664947
7,-9.600864,55.819717
3,-26.055346,-4.29062
6,-13.251748,-52.82198
2,38.75077,-0.5789945
1,37.720936,-13.253901
2,31.714506,-37.42291
7,13.819621,41.47556
1,36.819885,-20.010704
7,14.375701,40.453804
3,-33.600754,-4.959396
7,19.778772,29.899885
7,-27.463215,50.437008
4,5.336529,55.106083
4,-3.3460195,38.97665
4,5.6367035,57.941006
2,27.668169,-15.038859
3,-7.928916,-36.00612
7,-10.780413,54.519085
6,-7.111794,2.144168
0,-46.329258,-20.521395
1,42.963543,-13.935486
4,-12.11992,47.431057
4,4.2224326,51.33666
6,3.836888,12.908637
1,50.45985,1.2269783
2,15.544651,-20.584812
2,-0.22044465,-22.08598
7,38.273106,38.653706
7,-9.983618,55.777744
3,-28.598251,-7.0506063
0,-11.031293,25.098354
3,-20.586422,-2.8026016
4,-1.472069,56.53968
3,-27.485819,-4.4278517
7,7.449226,42.648106
6,-19.949682,-52.109184
1,47.318825,3.4366224
2,9.624875,-13.922065
7,25.075287,47.10341
0,-42.188274,-22.159456
4,5.453601,51.78985
6,-19.056051,-52.126812
4,-5.733979,53.68144
1,26.724342,-36.43361
1,40.231304,-3.939073
4,-1.13229,43.889076
6,-40.905952,-10.623934
3,-8.831602,-11.362605
7,34.87534,49.939495
6,-16.210085,-56.295017
6,-10.768113,-58.775436
2,25.425825,-25.621172
0,-61.502373,-22.974546
2,17.482658,-22.63765
6,6.374803,9.020422
6,-1.6411752,19.84619
1,45.825268,-14.070037
7,30.459385,-3.3047533
6,-45.818523,-9.723927
2,11.711967,-23.914469
2,-0.87490946,-17.44251
7,34.31513,33.71175
6,-7.4402447,-56.8678
6,-18.386488,-53.002937
2,12.4569,-24.30637
7,20.369478,44.32183
1,52.471397,-0.916889
0,-49.396576,-18.815666
2,0.58942276,-26.760025
4,11.527747,48.946438
5,-20.522505,26.242567
1,29.4664,-24.31279
4,5.8792233,57.64961
7,0.98108244,32.216362
5,-25.668043,23.43298
6,-24.28472,-53.906853
6,-0.23289314,-57.880127
0,-49.239388,-19.055286
7,33.954754,43.562843
2,8.601105,-11.956863
7,37.754307,36.844154
5,-29.219193,17.895943
5,-21.790783,25.746922
1,36.337177,-9.343036
3,-25.99785,-4.399008
1,36.720886,-23.293024
0,-57.728542,-31.004053
4,-13.3411665,50.610928
2,-0.27373567,-17.704967
1,37.574524,-24.781477
2,0.3618783,-26.097717
1,37.852276,-9.630849
2,-1.7130327,-19.343882
6,-27.222668,46.898075
7,37.007973,46.439903
0,-55.903,-14.474295
3,-30.210112,-6.2904706
6,-3.9453921,-40.11411
5,-27.319242,15.339214
3,-30.728527,-5.5727158
2,1.0061808,-26.284435
4,6.2982035,22.504448
1,42.22444,-14.92869
0,-47.17309,-19.735266
4,-0.5418655,56.332973
2,-6.0306864,-27.662167
4,14.97205,21.92102
1,38.324585,-17.552658
3,-29.45243,-1.0945576
4,-3.495692,35.484154
0,-61.29238,-22.134716
6,-1.3417536,-46.866608
0,-61.308365,-22.125355
5,-37.060577,16.76667
6,-20.861105,27.132961
4,-2.4498389,34.536213
7,29.617079,35.553608
0,-36.246502,-28.263563
3,-21.244806,6.0874815
1,32.833042,-20.661318
1,41.71707,-3.6368778
2,28.212332,-11.24314
7,31.956293,36.626556
6,-9.500622,-42.15328
7,8.277407,42.216286
5,-28.10055,14.328265
6,-0.5199658,-56.705647
0,-45.68947,-24.6144
3,-29.497242,-7.5388093
5,-33.04762,16.189253
3,-24.462673,5.564643
1,29.515732,-34.947132
0,-55.32558,-32.3052
1,35.589745,-27.176888
5,-41.858173,-7.0676565
4,-13.122896,49.24101
6,-0.18826598,-58.12099
7,27.279167,25.047384
6,0.5671337,-58.888878
3,-21.95754,0.59653485
6,-29.827097,13.167394
5,-9.5630245,-40.829815
7,34.00301,30.17214
6,2.407933,-49.01618
3,-23.33094,-0.020240746
1,38.433308,-5.891287
5,-30.215061,-13.568655
7,-27.50378,50.42027
0,-52.396423,-27.670834
2,13.520555,-15.783747
1,37.208458,-8.937376
1,33.333263,-18.468494
2,6.8104906,-22.970833
6,-8.600162,2.442424
3,-24.913233,-5.1540017
6,-46.039722,-9.883099
4,8.4689245,26.913906
0,-48.74682,-29.226713
5,-15.278124,17.368147
5,-28.92189,21.49442
6,0.4916465,-52.42364
5,-28.157112,14.840595
7,31.971266,28.802063
7,32.302185,51.97609
6,-3.9316294,3.1342745
0,-61.552948,-21.381607
7,25.190804,30.467783
6,-2.855366,-41.290707
0,-46.03705,-29.15122
7,32.008324,35.484436
1,39.72822,-12.080166
6,-25.45286,9.696291
2,6.8889675,-26.250929
3,-3.8086581,-1.7874527
3,-20.436314,4.11055
4,-17.821817,55.197777
4,10.950184,23.403913
3,-23.051653,-6.189851
5,-15.0273,19.883963
5,-34.675312,-15.42551
6,-8.397413,-55.075848
5,-30.812296,9.870294
7,32.174427,28.830276
1,35.26145,-29.718718
6,0.025003739,-2.2005734
6,-10.562155,-0.7533457
7,22.03363,28.656172
0,-44.621952,-18.53204
0,-49.290554,-30.6811
2,19.188967,-18.732527
1,49.076977,-3.5518525
6,-12.161334,-50.153492
2,6.3089724,-19.29546
7,35.59953,-11.386479
3,-20.415174,4.5513353
7,25.18667,46.781742
4,12.491902,22.23728
7,31.173218,52.587498
7,33.229687,30.099928
7,32.833553,22.91683
6,0.14472185,-2.2804682
1,35.73305,-13.497474
7,17.817291,26.400896
4,-5.010354,45.40493
6,33.86293,-3.6623926
6,-14.0883045,-48.694824
5,-28.821226,15.050476
1,38.29591,-2.9783227
7,26.645226,34.583206
0,-49.144405,-22.166159
7,23.89965,23.024038
1,31.585535,-32.74852
5,-15.640003,16.386923
